Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
16465;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.67;-1.25;0.34;-0.45;-0.36;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16466;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.61;-1.27;1.16;-0.82;-0.21;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16467;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.57;-1.29;1.09;-0.78;-0.31;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16468;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.54;-1.29;0.97;-0.59;-0.41;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16469;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.48;-1.30;1.43;-0.59;-0.26;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16470;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.46;-1.32;0.78;-0.54;0.05;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16471;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.42;-1.33;1.02;-0.40;-0.08;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16472;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.38;-1.34;1.10;-0.49;-0.11;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16473;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.36;-1.35;0.48;-0.60;-0.09;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16474;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.33;-1.37;0.93;-0.63;-0.08;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16475;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.32;-1.37;0.38;-0.41;-0.15;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16476;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.30;-1.38;0.20;-0.45;-0.24;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16477;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.25;-1.39;1.24;-0.59;-0.39;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16478;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.21;-1.39;1.45;-0.40;-0.41;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16479;01/06/2026;08:43:09;9;3;0.0;0.0;47.364651 4.899817;-30.18;-1.38;0.69;-0.04;-0.54;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16480;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-30.14;-1.39;1.12;0.07;-0.17;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16481;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-30.07;-1.39;1.80;0.03;0.18;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16482;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-30.04;-1.37;1.23;0.23;-0.28;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16483;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-30.00;-1.35;1.00;0.41;-0.33;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16484;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-29.93;-1.35;1.91;0.45;0.40;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16485;01/06/2026;08:43:09;13;3;0.0;0.0;47.364651 4.899817;-29.81;-1.34;3.18;0.35;0.48;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16486;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-29.69;-1.33;3.68;0.37;-0.04;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16487;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-29.59;-1.30;2.82;0.26;-0.19;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16488;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.52;-1.29;2.14;0.31;-0.39;0.46;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16489;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.47;-1.25;1.21;0.92;-0.88;0.45;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16490;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.51;-1.19;-1.14;1.70;-1.20;0.46;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16491;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.56;-1.14;-1.29;1.45;-0.58;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16492;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.55;-1.12;-0.31;0.88;-0.03;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16493;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.60;-1.07;-1.19;1.29;-0.18;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16494;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.66;-1.02;-1.69;1.82;0.21;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16495;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.69;-0.98;-1.19;1.70;0.54;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16496;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.72;-0.96;-1.12;1.30;0.35;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16497;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.75;-0.93;-1.08;1.13;0.41;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16498;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.80;-0.90;-1.75;0.95;0.51;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16499;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.85;-0.90;-1.53;0.09;0.20;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16500;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.86;-0.90;-0.91;-0.33;0.01;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16501;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.91;-0.91;-1.63;-0.34;0.30;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16502;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.95;-0.94;-1.16;-0.77;0.48;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16503;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-29.96;-0.98;-0.36;-1.36;0.50;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16504;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-30.01;-1.03;-1.22;-1.62;-0.03;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16505;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-30.03;-1.07;-0.85;-1.61;-0.19;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16506;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-30.03;-1.11;-0.25;-1.57;0.10;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16507;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-30.04;-1.14;-0.26;-1.31;-0.28;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16508;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.05;-1.14;-0.44;-0.84;-0.87;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16509;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.06;-1.14;-0.76;-0.51;-0.70;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16510;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.10;-1.16;-1.19;-0.52;-0.32;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16511;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.12;-1.17;-0.85;-0.21;0.28;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16512;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.13;-1.17;-0.82;0.37;0.66;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16513;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.19;-1.16;-1.58;0.38;0.09;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16514;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.21;-1.15;-1.05;-0.14;-0.43;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16515;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.23;-1.14;-0.69;-0.26;-0.72;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16516;01/06/2026;08:43:10;13;3;0.0;0.0;47.364651 4.899817;-30.27;-1.15;-1.20;-0.12;-0.05;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16517;01/06/2026;08:43:10;9;3;0.0;0.0;47.364651 4.899817;-30.28;-1.17;-0.68;-0.23;0.43;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16518;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.29;-1.17;-0.42;-0.38;-0.09;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16519;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.33;-1.17;-1.09;-0.04;-0.38;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16520;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.35;-1.17;-0.77;0.01;0.10;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16521;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.35;-1.18;-0.47;-0.40;0.00;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16522;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.38;-1.18;-0.89;-0.44;-0.57;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16523;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.40;-1.18;-0.74;-0.20;-0.11;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16524;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.41;-1.19;-0.65;-0.31;0.17;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16525;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.42;-1.19;-0.50;-0.49;-0.31;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16526;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.43;-1.20;-0.32;-0.38;-0.31;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16527;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.45;-1.19;-0.74;-0.22;-0.12;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16528;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.46;-1.21;-0.51;-0.41;0.22;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16529;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.46;-1.23;-0.16;-0.62;0.08;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16530;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.50;-1.22;-0.89;-0.44;-0.53;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16531;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.52;-1.22;-0.82;-0.24;-0.25;0.49;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16532;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.50;-1.24;0.19;-0.50;0.27;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16533;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.52;-1.25;-0.32;-0.57;0.02;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16534;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.53;-1.25;-0.63;-0.20;-0.16;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16535;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.53;-1.25;-0.10;-0.13;-0.01;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16536;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.53;-1.26;-0.00;-0.47;-0.21;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16537;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.52;-1.26;-0.01;-0.38;-0.49;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16538;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.53;-1.26;-0.22;-0.09;-0.16;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16539;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.53;-1.27;-0.12;-0.31;-0.00;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16540;01/06/2026;08:43:11;9;3;0.0;0.0;47.364651 4.899817;-30.51;-1.28;0.28;-0.53;-0.36;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16541;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.50;-1.28;0.15;-0.25;-0.24;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16542;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.48;-1.28;0.41;-0.32;-0.29;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16543;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.43;-1.29;1.19;-0.49;-0.26;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16544;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.41;-1.29;0.53;-0.21;-0.23;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16545;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.42;-1.28;-0.10;-0.08;-0.39;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16546;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.38;-1.29;0.73;-0.23;-0.22;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16547;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.35;-1.29;0.82;-0.22;-0.29;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16548;01/06/2026;08:43:11;13;3;0.0;0.0;47.364651 4.899817;-30.34;-1.27;0.55;0.09;-0.32;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16549;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.31;-1.27;0.76;0.18;-0.07;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16550;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.27;-1.27;0.81;0.07;0.03;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16551;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.25;-1.25;0.80;0.16;-0.17;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16552;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.22;-1.24;0.80;0.28;-0.14;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16553;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.19;-1.24;0.59;0.20;0.16;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16554;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.15;-1.24;1.02;-0.04;0.12;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16555;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.12;-1.23;0.98;0.07;-0.04;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16556;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.11;-1.22;0.29;0.29;0.10;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16557;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.07;-1.23;0.80;0.02;0.13;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16558;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.03;-1.22;0.98;-0.20;-0.39;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16559;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.04;-1.21;0.08;0.16;-0.08;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16560;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-30.02;-1.21;0.13;0.17;0.27;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16561;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.99;-1.22;0.99;-0.10;0.25;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16562;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.96;-1.22;0.85;0.13;0.18;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16563;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.92;-1.21;1.05;0.35;0.65;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16564;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.88;-1.23;1.06;0.00;0.82;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16565;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.86;-1.23;0.47;-0.08;0.27;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16566;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.86;-1.21;0.11;0.24;-0.19;0.47;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16567;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.86;-1.20;-0.15;0.18;-0.05;0.47;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16568;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.88;-1.20;-0.67;-0.18;-0.35;0.47;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
16569;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.89;-1.20;-0.75;-0.06;-0.38;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16570;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.92;-1.19;-0.83;0.12;0.01;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16571;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.94;-1.19;-0.99;-0.01;-0.21;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16572;01/06/2026;08:43:12;9;3;0.0;0.0;47.364651 4.899817;-29.96;-1.18;-0.77;-0.15;-0.87;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16573;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.00;-1.16;-1.24;0.04;-0.73;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16574;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.04;-1.15;-1.32;0.19;-0.21;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16575;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.06;-1.14;-0.85;0.08;-0.22;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16576;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.10;-1.13;-1.06;-0.15;-0.48;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16577;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.14;-1.12;-1.27;-0.18;-0.59;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16578;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.15;-1.12;-0.46;-0.23;-0.21;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16579;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.18;-1.13;-0.99;-0.23;-0.32;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16580;01/06/2026;08:43:12;13;3;0.0;0.0;47.364651 4.899817;-30.21;-1.13;-0.98;-0.09;-0.15;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16581;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.22;-1.14;-0.50;-0.16;0.37;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16582;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.25;-1.14;-0.83;-0.40;-0.10;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16583;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.27;-1.14;-0.93;-0.20;-0.65;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16584;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.29;-1.14;-0.79;0.03;0.17;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16585;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.30;-1.15;-0.64;-0.25;0.07;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16586;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.31;-1.14;-0.33;-0.17;-0.49;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16587;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.33;-1.13;-0.73;0.15;-0.29;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16588;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.35;-1.13;-0.78;-0.15;-0.56;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16589;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.34;-1.13;-0.09;-0.12;-0.30;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16590;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.38;-1.11;-1.07;0.32;-0.10;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16591;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.42;-1.10;-1.37;0.20;-0.00;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16592;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.42;-1.11;-0.18;-0.23;-0.11;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16593;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.42;-1.09;-0.30;-0.11;-0.48;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16594;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.46;-1.08;-1.08;0.29;-0.44;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16595;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.45;-1.07;-0.12;0.14;-0.05;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16596;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.45;-1.07;-0.07;0.06;-0.15;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16597;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.47;-1.04;-0.69;0.39;-0.40;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16598;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.47;-1.03;-0.30;0.33;-0.24;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16599;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.48;-1.03;-0.24;-0.07;-0.25;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16600;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.49;-1.02;-0.43;-0.05;-0.38;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16601;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.50;-1.00;-0.49;0.21;-0.11;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16602;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.51;-1.01;-0.35;0.05;-0.03;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16603;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.51;-0.99;-0.11;-0.14;-0.54;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16604;01/06/2026;08:43:13;9;3;0.0;0.0;47.364651 4.899817;-30.51;-0.98;-0.16;0.09;-0.27;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
16605;01/06/2026;08:43:13;13;3;0.0;0.0;47.364651 4.899817;-30.54;-0.97;-0.91;0.20;-0.21;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
